Site ID,Site Name,Country,Architecture Type,Architecture Type_Ref,Architecture Type_Ext,Construction Period,Construction Period_Ref,Construction Period_Ext,Civilization,Civilization_Ref,Civilization_Ext,UNESCO Criteria,UNESCO Criteria_Ref,UNESCO Criteria_Ext,Mentioned Major Stone(s),Mentioned Major Stone(s)_Ref,Mentioned Major Stone(s)_Ext,Rock Class,Rock Class_Ref,Rock Class_Ext,Secondary Stone,Secondary Stone_Ref,Secondary Stone_Ext,Local Stone Name,Local Stone Name_Ref,Local Stone Name_Ext,Lithology,Lithology_Ref,Lithology_Ext,Geological Age,Geological Age_Ref,Geological Age_Ext,Formation,Formation_Ref,Formation_Ext,Colour,Colour_Ref,Colour_Ext,Texture,Texture_Ref,Texture_Ext,Minerals,Minerals_Ref,Minerals_Ext,Quarry,Quarry_Ref,Quarry_Ext,Quarry Country,Quarry Country_Ref,Quarry Country_Ext,Local vs Imported,Local vs Imported_Ref,Local vs Imported_Ext,Transport Distance,Transport Distance_Ref,Transport Distance_Ext,Structural Use,Structural Use_Ref,Structural Use_Ext,Decorative Use,Decorative Use_Ref,Decorative Use_Ext,Masonry Technique,Masonry Technique_Ref,Masonry Technique_Ext,Weathering,Weathering_Ref,Weathering_Ext,Replacement Stone,Replacement Stone_Ref,Replacement Stone_Ext,Restoration,Restoration_Ref,Restoration_Ext,Condition,Condition_Ref,Condition_Ext,UNESCO Mention,Other references,flag_extracted,Stone_Potential_Flag,Potential_Tier_Description,Index
1463,Aqueduct of Padre Tembleque Hydraulic System,Mexico,"Hydraulic system, arcaded aqueduct bridges, canals, distribution tanks, cisterns/reservoirs, springs; nan",Internal (DS/OUV),,1555–1572 (16th Century),Internal (DS/OUV),,Spanish Franciscan / Mesoamerican (Mestizo),Internal (DS/OUV),,,Internal (DS/OUV),,"Adobe (earthen adobe brick formwork), Stone (enclosed in stone)",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local ( adaptation of local methods of adobe construction and regional materials),Internal (DS/OUV),,Maximum system extent of 48.22 km,Internal (DS/OUV),,Supporting structures / formwork using earthen adobes; arcaded aqueduct bridges; main and secondary canals,Internal (DS/OUV),,Glyphs illustrating symbols and cosmology incorporated in arcade structures,Internal (DS/OUV),,Roman masonry aqueduct tradition combined with Mesoamerican adobe construction and collective labor techniques,Internal (DS/OUV),,,,,,,,Ongoing repairs and maintenance undertaken by local communities using traditional construction techniques and materials,Internal (DS/OUV),,Excellent,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
1131,Royal Exhibition Building and Carlton Gardens,Australia,"Byzantine, Romanesque, Lombardic and Italian Renaissance; nan",Internal (DS/OUV),,Designed for international exhibitions of 1880 and 1888 (constructed starting 1879),Internal (DS/OUV),,Victorian / Colonial Australia,Internal (DS/OUV),,,Internal (DS/OUV),,"Bluestone, Slate",Internal (DS/OUV),,Metamorphic Rock,,,,,,"Bluestone,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plinth, base of iron railings, slate roof, timber floors, external joinery and stonework",Internal (DS/OUV),,"Internal paintings/murals, parapet ornamentation",Internal (DS/OUV),,"Brick and timber, steel and slate construction",Internal (DS/OUV),,,,,Concrete (replaced original timber staircases early in the 20th century),Internal (DS/OUV),,"Dome, structure, external joinery and stonework, timber floors, scroll/parterre gardens, and reinstatement of missing parapet ornamentation",Internal (DS/OUV),,Excellent,Internal (DS/OUV),,,,,,Tier 9: Unflagged,
586,Rohtas Fort,Pakistan,"Muslim Military Architecture (Fortress / Garrison complex with bastions, monumental gateways, inner citadel, stepped wells, mosque, and haveli); nan",Internal (DS/OUV),,16th Century (Commenced in 1541 by Sher Shah Suri; continuous use until 1707 and reoccupied into the 18th/19th centuries),Internal (DS/OUV),,Suri Dynasty / Mughal Empire (incorporating artistic and architectural traditions from Turkey and the Indian Subcontinent),Internal (DS/OUV),,,,,Marble and Sandstone (Rock/geological material is explicitly mentioned),Internal (DS/OUV),,Metamorphic Rock,,,Sedimentary (Sandstone) & Metamorphic (Marble),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Massive defensive fortification walls, 68 bastions, 12 monumental gateways, inner citadel walls, stepped wells (baolis), and buildings (Shahi Masjid, Haveli Man Singh)",Internal (DS/OUV),,"High- and low-relief carvings, calligraphic inscriptions in marble and sandstone",Internal (DS/OUV),,Ashlar/coursed stone masonry with plaster decoration and glazed tiles,Internal (DS/OUV),,"Fortification wall collapsed in places; threatened by rainwater flooding, choking of original drainage system, and encroachment",Internal (DS/OUV),,,,,Minimal and discreet restoration avoiding modern materials; ongoing management under the Rohtas Fort Conservation Programme (initiated 2000),Internal (DS/OUV),,Moderate,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
904,Wooden Churches of Maramureş,Romania,OUV Absent; nan,Internal (DS/OUV),,Different periods / 1999 (UNESCO Inscription Year),Internal (DS/OUV),,Vernacular expression of the cultural landscape of northern Romania,Internal (DS/OUV),,"(iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Timber construction / Shingle roofing,Internal (DS/OUV),,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
1031,Historic Centre of Guimarães and Couros Zone,Portugal,"Portuguese architecture (medieval settlement evolving into a modern town with grand houses, monastic complexes, tanneries, workers' houses); nan",Internal (DS/OUV),,"10th century CE, 12th century, 15th to 19th centuries (specifically 950–1498, 1498–1693)",Internal (DS/OUV),,Portuguese,Internal (DS/OUV),,,,,Granite,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ground floor in granite with a half-timbered structure above,Internal (DS/OUV),,,,,Granite combined with a timber-framed / half-timbered structure,Internal (DS/OUV),,,,,,,,Rehabilitation strategy for the Couros Zone,Internal (DS/OUV),,Excellent,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
233,"Qutb Minar and its Monuments, Delhi",India,"Architectural, Masonry, Monument, Mughal, Islamic, Funerary, Religious; nan",Internal (DS/OUV),,Early 13th century (1199–1503; major expansions in 1311),Internal (DS/OUV),,"Indo-Muslim / Islamic (Ghurid clans, Slave/Mamluk Dynasty, Khilji Dynasty, Mughal era influence)",Internal (DS/OUV),,,,,"Red Sandstone, Buff Sandstone",Internal (DS/OUV),,Sedimentary Rock,,,,,,,,,Sandstone,Internal (DS/OUV),,,,,,,,"Red, Buff",Internal (DS/OUV),,Fluted (architectural surface/carved),,,,,,,,,,,,Reused materials from ~20 local Brahman temples,Internal (DS/OUV),,,,,"Masonry tower, arches, minarets, arcades, ceremonial gateway, tomb chamber",Internal (DS/OUV),,"Carved inscriptional bands, arabesque patterns, geometrical patterns, carved pillars, cladding",Internal (DS/OUV),,"Angular and rounded fluted masonry, ashlar masonry with carved bands",Internal (DS/OUV),,,,,,,,Periodically undertaken reversible repairs respecting original construction systems,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
149,Archaeological Park and Ruins of Quirigua,Guatemala,"Pyramids, terraces, staircases, dwellings, royal residence, administrative centre; nan",Internal (DS/OUV),,200 AD – 900 AD (Monuments carved 426 AD – 810 AD; major 8th-century remodelling),Internal (DS/OUV),,Maya (Mayan),Internal (DS/OUV),,,Internal (DS/OUV),,Sandstone,Internal (DS/OUV),,Sedimentary Rock,,,Jade (mentioned in context of trade route control),Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pyramids, terraces, staircases, plazas",,,"Monolithic stelae, carved altars, sculpted calendars, zoomorphic & anthropomorphic sculptures",Internal (DS/OUV),,"Carved in sandstone without the use of metal tools; high relief (""School of Motagua"" style)",Internal (DS/OUV),,"Damage caused by environmental factors, flooding (1998, 2010), and proximity to Motagua River and geological fault",Internal (DS/OUV),,,,,Minimal conservation interventions; new shelter facilities and designs developed for individual monument protection,Internal (DS/OUV),,Excellent,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
811,Old Town of Lijiang,China,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
277,Hatra,Iraq,"Fortified city, temples/shrines with Iwans (open halls with high barrel-vaulted roofs), temenos, inner & outer circular defensive walls, towers, strongholds, gates, and bridges.; nan",Internal (DS/OUV),,1st century BC to mid-2nd century AD; Parthian empire era (ca. 200 BC–220 AD). Inscribed on UNESCO World Heritage list in 1985.,Internal (DS/OUV),,"Parthian Empire, Aramean, Arab Kingdom, Assyro-Babylonian with Hellenistic and Roman influences.",Internal (DS/OUV),,,Internal (DS/OUV),,"Gypsum, Stone",Internal (DS/OUV),,Sedimentary Rock,,,"Bitumen, Mudbrick, Brick",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,Stone quarries near the site.,Internal (DS/OUV),,Iraq,Internal (DS/OUV),,Local (relied for building materials on stone quarries near the site).,Internal (DS/OUV),,,,,"Inner main wall (diameter ~2 km), strongholds, towers, barrel-vaulted roofs / Iwans, rectangular temenos wall, contiguous Iwans, bridges, and wells.",Internal (DS/OUV),,"Carved stone and gypsum, pilastered portico, carved stone statues, statuettes of gods/rulers, sculptured figures, and Aramaic inscriptions.",Internal (DS/OUV),,"Mudbrick, brick, bitumen and gypsum, stone and gypsum; barrel vaults; carved stone and chiselled stone masonry.",Internal (DS/OUV),,"Severe natural weathering, erosion, neglect, looting, and localized conflict-inflicted damage (2015–2017).",Internal (DS/OUV),,Stone cut and chiselled from the same local stone quarries by specialized archaeologists and Mosul stone chisellers.,Internal (DS/OUV),,Historical conservation/restoration of walls and temenos rooms; ongoing plans for archaeological conservation of natural/conflict erosion.,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
95,Old City of Dubrovnik,Croatia,OUV Absent; bvvvhp,Internal (DS/OUV),,13th century onwards (severely damaged by earthquake in 1667; damaged in 1990s by armed conflict),Internal (DS/OUV),,,,,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bridge, Capital, Castle, Cathedral, Church, Minaret, Monastery, Mosque, Palace, Sanctuary, Temple, Tomb, Tower",Internal (DS/OUV),,,,,,,,,,,,,,Focus of a major restoration programme co-ordinated by UNESCO,Internal (DS/OUV),,Good,External,,No,,,bvvvhp,Tier 4: Exceptional Stone Fortress / Cathedral / Mosque (3-v Very Very High),
187,St Mary's Cathedral and St Michael's Church at Hildesheim,Germany,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
732,Kutná Hora: Historical Town Centre with the Church of St Barbara and the Cathedral of Our Lady at Sedlec,Czechia,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
518,Poblet Monastery,Spain,"Cistercian abbey / Abbey, Monastery complex (includes church, cloister, fortified royal residence, chapter house, refectory, pantheon, etc.); nan",Internal (DS/OUV),,12th to 15th centuries (Church dates to the 13th century),Internal (DS/OUV),,Crown of Aragon / Kingdom of Catalonia and Aragon,Internal (DS/OUV),,,Internal (DS/OUV),,"Alabaster (retable of the high altar by Damià Forment, 1529)",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High altar retable (made of alabaster),Internal (DS/OUV),,,,,,,,,,,"Retable of the high altar, church, refectory, cloister, chapter house, scriptorium, and abbot’s palace restored since 1940",Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
782,La Lonja de la Seda de Valencia,Spain,Flamboyant Gothic / Late Gothic; nan,Internal (DS/OUV),,1482–1533 (Built from 1483; 15th and 16th centuries),Internal (DS/OUV),,Iberian Peninsula / Valencia City,Internal (DS/OUV),,,Internal (DS/OUV),,"Freestone, Marble",Internal (DS/OUV),,Metamorphic Rock,,,,,,Alcublas marble,Internal (DS/OUV),,,,,,,,,,,Different colours (in floor paving),Internal (DS/OUV),,,,,,,,Alcublas,Internal (DS/OUV),,Spain,Internal (DS/OUV),,Local / Regional,Internal (DS/OUV),,,,,"Twisted columns, helical pillars, cross vaults, walls, tower, all in freestone",Internal (DS/OUV),,"Paved floor (Alcublas marble), grotesque gargoyles, carved decoration, richly decorated sills and lintels, portrait medallions",Internal (DS/OUV),,Freestone ashlar / helical masonry,Internal (DS/OUV),,,,,,,,Stucco decoration added in 1832; repair of roofs in 1891–1920; raising of the tower with crenelations reproducing original style; recent meticulous restoration,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
1217,Vizcaya Bridge,Spain,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
348,Old Town of Ávila with its Extra-Muros Churches,Spain,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
345,Historic Fortified City of Carcassonne,France,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
1189,"Harar Jugol, the Fortified Historic Town",Ethiopia,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
361,Historic Centre of Évora,Portugal,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
1366,Selimiye Mosque and its Social Complex,Türkiye,OUV Absent; bvvvhp,Internal (DS/OUV),,16th Century (built between 1568 and 1575),Internal (DS/OUV),,Ottoman,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dome, four minarets, madrasas, covered market, clock house, library, courtyard",,,Iznik ceramic tiles,Internal (DS/OUV),,,,,,,,,,,,,,,,,No,,,bvvvhp,Tier 4: Exceptional Stone Fortress / Cathedral / Mosque (3-v Very Very High),
372,Studley Royal Park including the Ruins of Fountains Abbey,United Kingdom of Great Britain and Northern Ireland,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
412,Historic Centre of Mexico City and Xochimilco,Mexico,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
541,Vilnius Historic Centre,Lithuania,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
603,Samarkand – Crossroad of Cultures,Uzbekistan,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
602,Historic Centre of Bukhara,Uzbekistan,skipped; promised; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
334,Sanctuary of Bom Jesus do Congonhas,Brazil,"Sanctuary, Basilica, Church, Chapels, Outdoor staircase; nan",Internal (DS/OUV),,Second half of the 18th century (Church completed in 1772),Internal (DS/OUV),,Portuguese America / Latin American Baroque (Brazil),Internal (DS/OUV),,,Internal (DS/OUV),,Soapstone (pedra sabão),Internal (DS/OUV),,,,,,,,pedra sabão,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parapets of the divided staircase, statues of the 12 prophets, and general stonework",Internal (DS/OUV),,,,,,,,,,,Conservation and reclamation programs supported by IPHAN and the Monumenta Program,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
367,"Roman Monuments, Cathedral of St Peter and Church of Our Lady in Trier",Germany,"Roman, Romanesque, Gothic, High Gothic, Renaissance, Baroque; nan",Internal (DS/OUV),,,Internal (DS/OUV),,Roman / Western Roman Empire / German Christian Medieval,Internal (DS/OUV),,,,,Marble,Internal (DS/OUV),,Metamorphic Rock,Internal (DS/OUV),,,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fortified gate, city walls, basilicas, thermae/baths, bridge, column, cathedral, church structures",Internal (DS/OUV),,"Baroque marble altars, archbishops' tombs, painted ceiling",Internal (DS/OUV),,"Large stone construction (Porta Nigra), brick monumental structures (Basilica)",Internal (DS/OUV),,,,,,,,Reconstructed/restored in the 19th century; WW2 damage restored between 1946–1949 (Church of Our Lady) and 1954–1956 (Basilica),Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
717,Historic Centre of Siena,Italy,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
385,Old City of Sana'a,Yemen,"Homogeneous architectural ensemble; multi-storeyed tower-houses, minarets, mosques, hammams (baths), caravanserais, and city walls.; nan",Internal (DS/OUV),,"Houses and structures built continuously over 2,500 years; pre-11th century houses and mosques; 16th-century Ottoman additions.",Internal (DS/OUV),,"Pre-Islamic Yemenite kingdoms, Abyssinian (Christian, 525–575 AD), Islamic / Arab, and Ottoman civilizations.",Internal (DS/OUV),,,Internal (DS/OUV),,Gypsum,Internal (DS/OUV),,Sedimentary Rock,,,,,,,,,,,,,,,,,,White (gypsum); Ochre / Bistre (earth and burnt brick),Internal (DS/OUV),,,,,"Gypsum (Calcium sulfate dihydrate, $CaSO_4 \cdot 2H_2O$",Internal (DS/OUV),,,,,Yemen (implied by local materials),Internal (DS/OUV),,"Local materials (""exceptional craftsmanship in the use of local materials and techniques"")",Internal (DS/OUV),,"Nearby/Immediate local area (""bistre-colored earth of the nearby mountains"")",Internal (DS/OUV),,Stone-built ground floors supporting upper multi-storeyed tower-houses; city boundary walls.,Internal (DS/OUV),,Fired brick combined with white gypsum applied for geometric surface patterns on building facades.,Internal (DS/OUV),,Stone masonry for lower levels; rammed earth (pisé) and burnt brick for upper floors.,Internal (DS/OUV),,,,,,,,Traditional conservation practices noted; vulnerable to incorrect contemporary conservation practices and development.,Internal (DS/OUV),,Moderate,,,Yes,,,,Tier 9: Unflagged,
549,"18th-Century Royal Palace at Caserta with the Park, the Aqueduct of Vanvitelli, and the San Leucio Complex",Italy,skipped; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tier 9: Unflagged,
1011,Cathedral and Churches of Echmiatsin and the Archaeological Site of Zvartnots,Armenia,"Central-domed cross-hall type church, four-column domed basilica, three-aisled basilica, circular structure; nan",Internal (DS/OUV),,"AD 301–303 (Cathedral), AD 618 (St. Hripsime), AD 630 (St. Gayane), Middle of 7th century (Zvartnots), AD 1694 (St. Shoghakat), AD 1767 (St. Mariam Astvatsatsin)",Internal (DS/OUV),,Early Christian / Medieval Armenian,Internal (DS/OUV),,,Internal (DS/OUV),,Tuff (stone of volcanic origin),Internal (DS/OUV),,Igneous Rock,Internal (DS/OUV),,Marble,Internal (DS/OUV),,,,,"Tuff (volcanic ash/pyroclastic rock), Marble",Internal (DS/OUV),,,,,,,,Brown (well-processed tuff at St Shoghakat),Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,"Walls, dome/roofing slabs, pillars, vaults, foundations, columns",Internal (DS/OUV),,"Internal marble painting surface (main apse fresco base), rich bas-reliefs and high-reliefs",Internal (DS/OUV),,Well-processed tuff blocks,Internal (DS/OUV),,,,,Lead roofing replaced by stone slabs (2000 AD),Internal (DS/OUV),,Roof and walls renovated in 1652; monastery renovated 1866–1882; dome stone slabs added in 2000,Internal (DS/OUV),,Good,Internal (DS/OUV),,,,,,Tier 9: Unflagged,
